Repository,File Name,Class,Start Line,End Line,Displacement,Level
tests,test_utils.py,Simple Atributte,68,68,8,A2
tests,test_utils.py,Simple Atributte,71,71,5,A2
tests,test_utils.py,Simple Atributte,84,84,5,A2
tests,test_utils.py,Simple Atributte,108,108,19,A2
tests,test_utils.py,Simple Atributte,109,109,8,A2
tests,test_utils.py,Simple Atributte,100,100,5,A2
tests,test_utils.py,Simple Atributte,115,115,19,A2
tests,test_utils.py,Simple Atributte,116,116,8,A2
tests,test_utils.py,Simple Atributte,139,139,14,A2
tests,test_utils.py,Simple Atributte,141,141,8,A2
tests,test_utils.py,Simple Atributte,156,156,5,A2
tests,test_utils.py,Simple Atributte,174,174,5,A2
tests,test_utils.py,Simple Atributte,198,198,8,A2
tests,test_utils.py,Simple Atributte,199,199,12,A2
tests,test_utils.py,Simple Atributte,202,202,5,A2
tests,test_utils.py,Simple Atributte,215,215,5,A2
tests,test_utils.py,Simple Atributte,226,226,5,A2
tests,test_utils.py,Simple Atributte,251,251,8,A2
tests,test_utils.py,Simple Atributte,238,238,5,A2
tests,test_utils.py,Simple Atributte,260,260,5,A2
tests,test_utils.py,Simple Atributte,269,269,5,A2
tests,test_utils.py,Simple Atributte,292,292,5,A2
tests,test_utils.py,Simple Atributte,299,299,5,A2
tests,test_utils.py,Simple Atributte,314,314,5,A2
tests,test_utils.py,Simple Atributte,319,319,12,A2
tests,test_utils.py,Simple Atributte,327,327,20,A2
tests,test_utils.py,Simple Atributte,331,331,18,A2
tests,test_utils.py,Simple Atributte,332,332,22,A2
tests,test_utils.py,Simple Atributte,332,332,35,A2
tests,test_utils.py,Simple Atributte,336,336,15,A2
tests,test_utils.py,Simple Atributte,337,337,15,A2
tests,test_utils.py,Simple Atributte,349,349,5,A2
tests,test_utils.py,Simple Atributte,368,372,18,A2
tests,test_utils.py,Simple Atributte,391,391,15,A2
tests,test_utils.py,Simple Atributte,377,377,5,A2
tests,test_utils.py,Simple Atributte,407,407,15,A2
tests,test_utils.py,Simple Atributte,397,397,5,A2
tests,test_utils.py,Simple Atributte,759,759,9,A2
tests,test_utils.py,Simple Atributte,761,761,8,A2
tests,test_utils.py,Simple Atributte,780,780,16,A2
tests,test_utils.py,Simple Atributte,767,767,8,A2
tests,test_utils.py,Simple Atributte,926,926,9,A2
tests,test_utils.py,Simple Atributte,930,930,39,A2
tests,test_utils.py,Simple Atributte,53,53,13,A2
tests,test_utils.py,Simple Atributte,55,55,12,A2
tests,test_utils.py,Simple Atributte,110,110,13,A2
tests,test_utils.py,Simple Atributte,118,118,22,A2
tests,test_utils.py,Simple Atributte,119,119,13,A2
tests,test_utils.py,Simple Atributte,120,120,12,A2
tests,test_utils.py,Simple Atributte,122,122,13,A2
tests,test_utils.py,Simple Atributte,123,123,21,A2
tests,test_utils.py,Simple Atributte,134,134,16,A2
tests,test_utils.py,Simple Atributte,147,147,24,A2
tests,test_utils.py,Simple Atributte,169,169,13,A2
tests,test_utils.py,Simple Atributte,302,302,23,A2
tests,test_utils.py,Simple Atributte,303,303,39,A2
tests,test_utils.py,Simple Atributte,328,328,13,A2
tests,test_utils.py,Simple Atributte,328,328,29,A2
tests,test_utils.py,Simple Atributte,329,329,12,A2
tests,test_utils.py,Simple Atributte,331,331,18,A2
tests,test_utils.py,Simple Atributte,332,332,22,A2
tests,test_utils.py,Simple Atributte,332,332,54,A2
tests,test_utils.py,Simple Atributte,336,336,15,A2
tests,test_utils.py,Simple Atributte,767,767,8,A2
tests,test_utils.py,Simple Atributte,918,918,15,A2
tests,test_utils.py,Simple Atributte,303,303,13,A2
tests,test_utils.py,Simple Atributte,857,857,16,A2
tests,test_utils.py,Simple Atributte,918,918,15,A2
tests,test_utils.py,Simple Atributte,56,56,41,A2
tests,test_utils.py,Simple Atributte,56,56,41,A2
tests,test_utils.py,Simple Assignment,411,411,0,A1
tests,test_utils.py,Simple Assignment,412,412,0,A1
tests,test_utils.py,Simple Assignment,413,413,0,A1
tests,test_utils.py,Simple Assignment,495,498,0,A1
tests,test_utils.py,Simple Assignment,499,502,0,A1
tests,test_utils.py,Simple Assignment,503,507,0,A1
tests,test_utils.py,Simple Assignment,775,775,4,A1
tests,test_utils.py,Simple Assignment,776,776,4,A1
tests,test_utils.py,Simple Assignment,778,778,4,A1
tests,test_utils.py,Simple Assignment,814,814,4,A1
tests,test_utils.py,Simple Assignment,847,847,4,A1
tests,test_utils.py,Simple Assignment,848,848,4,A1
tests,test_utils.py,Simple Assignment,883,883,4,A1
tests,test_utils.py,Simple Assignment,916,916,4,A1
tests,test_utils.py,Simple Assignment,944,944,4,A1
tests,test_utils.py,Simple Assignment,67,67,8,A1
tests,test_utils.py,Simple Assignment,108,108,8,A1
tests,test_utils.py,Simple Assignment,115,115,8,A1
tests,test_utils.py,Simple Assignment,118,118,8,A1
tests,test_utils.py,Simple Assignment,127,127,8,A1
tests,test_utils.py,Simple Assignment,128,128,8,A1
tests,test_utils.py,Simple Assignment,139,139,8,A1
tests,test_utils.py,Simple Assignment,235,235,8,A1
tests,test_utils.py,Simple Assignment,252,252,8,A1
tests,test_utils.py,Simple Assignment,307,307,8,A1
tests,test_utils.py,Simple Assignment,308,308,8,A1
tests,test_utils.py,Simple Assignment,327,327,8,A1
tests,test_utils.py,Simple Assignment,331,331,8,A1
tests,test_utils.py,Simple Assignment,332,332,8,A1
tests,test_utils.py,Simple Assignment,333,333,8,A1
tests,test_utils.py,Simple Assignment,340,340,8,A1
tests,test_utils.py,Simple Assignment,346,346,8,A1
tests,test_utils.py,Simple Assignment,363,363,8,A1
tests,test_utils.py,Simple Assignment,368,372,8,A1
tests,test_utils.py,Simple Assignment,391,391,8,A1
tests,test_utils.py,Simple Assignment,407,407,8,A1
tests,test_utils.py,Simple Assignment,780,780,8,A1
tests,test_utils.py,Simple Assignment,840,840,8,A1
tests,test_utils.py,Simple Assignment,123,123,12,A1
tests,test_utils.py,Simple Assignment,146,146,12,A1
tests,test_utils.py,Simple Assignment,147,147,12,A1
tests,test_utils.py,Simple Assignment,134,134,16,A1
tests,test_utils.py,'raise' exception,928,928,12,B1
tests,test_utils.py,'raise' exception,80,80,16,B1
tests,test_utils.py,'raise' exception,90,90,16,B1
tests,test_utils.py,'assert' exception,441,441,4,B2
tests,test_utils.py,'assert' exception,461,461,4,B2
tests,test_utils.py,'assert' exception,480,480,4,B2
tests,test_utils.py,'assert' exception,492,492,4,B2
tests,test_utils.py,'assert' exception,533,533,4,B2
tests,test_utils.py,'assert' exception,544,544,4,B2
tests,test_utils.py,'assert' exception,608,608,4,B2
tests,test_utils.py,'assert' exception,623,623,4,B2
tests,test_utils.py,'assert' exception,665,665,4,B2
tests,test_utils.py,'assert' exception,682,682,4,B2
tests,test_utils.py,'assert' exception,694,694,4,B2
tests,test_utils.py,'assert' exception,709,709,4,B2
tests,test_utils.py,'assert' exception,739,739,4,B2
tests,test_utils.py,'assert' exception,782,782,4,B2
tests,test_utils.py,'assert' exception,794,794,4,B2
tests,test_utils.py,'assert' exception,816,816,4,B2
tests,test_utils.py,'assert' exception,869,869,4,B2
tests,test_utils.py,'assert' exception,902,902,4,B2
tests,test_utils.py,'assert' exception,920,920,4,B2
tests,test_utils.py,'assert' exception,930,930,4,B2
tests,test_utils.py,'assert' exception,962,962,4,B2
tests,test_utils.py,'assert' exception,62,62,8,B2
tests,test_utils.py,'assert' exception,63,63,8,B2
tests,test_utils.py,'assert' exception,69,69,8,B2
tests,test_utils.py,'assert' exception,82,82,8,B2
tests,test_utils.py,'assert' exception,95,95,8,B2
tests,test_utils.py,'assert' exception,98,98,8,B2
tests,test_utils.py,'assert' exception,112,112,8,B2
tests,test_utils.py,'assert' exception,129,129,8,B2
tests,test_utils.py,'assert' exception,136,136,8,B2
tests,test_utils.py,'assert' exception,140,140,8,B2
tests,test_utils.py,'assert' exception,142,142,8,B2
tests,test_utils.py,'assert' exception,148,148,8,B2
tests,test_utils.py,'assert' exception,152,152,8,B2
tests,test_utils.py,'assert' exception,166,166,8,B2
tests,test_utils.py,'assert' exception,185,185,8,B2
tests,test_utils.py,'assert' exception,188,188,8,B2
tests,test_utils.py,'assert' exception,213,213,8,B2
tests,test_utils.py,'assert' exception,224,224,8,B2
tests,test_utils.py,'assert' exception,236,236,8,B2
tests,test_utils.py,'assert' exception,253,253,8,B2
tests,test_utils.py,'assert' exception,258,258,8,B2
tests,test_utils.py,'assert' exception,262,262,8,B2
tests,test_utils.py,'assert' exception,267,267,8,B2
tests,test_utils.py,'assert' exception,280,280,8,B2
tests,test_utils.py,'assert' exception,285,285,8,B2
tests,test_utils.py,'assert' exception,288,288,8,B2
tests,test_utils.py,'assert' exception,297,297,8,B2
tests,test_utils.py,'assert' exception,309,309,8,B2
tests,test_utils.py,'assert' exception,310,310,8,B2
tests,test_utils.py,'assert' exception,324,324,8,B2
tests,test_utils.py,'assert' exception,335,335,8,B2
tests,test_utils.py,'assert' exception,336,336,8,B2
tests,test_utils.py,'assert' exception,337,337,8,B2
tests,test_utils.py,'assert' exception,341,341,8,B2
tests,test_utils.py,'assert' exception,347,347,8,B2
tests,test_utils.py,'assert' exception,364,364,8,B2
tests,test_utils.py,'assert' exception,365,365,8,B2
tests,test_utils.py,'assert' exception,373,373,8,B2
tests,test_utils.py,'assert' exception,392,392,8,B2
tests,test_utils.py,'assert' exception,395,395,8,B2
tests,test_utils.py,'assert' exception,408,408,8,B2
tests,test_utils.py,'assert' exception,640,640,8,B2
tests,test_utils.py,'assert' exception,642,642,8,B2
tests,test_utils.py,'assert' exception,918,918,8,B2
tests,test_utils.py,'assert' exception,111,111,12,B2
tests,test_utils.py,'assert' exception,124,124,12,B2
tests,test_utils.py,'pass' statement,845,845,12,B1
tests,test_utils.py,'pass' statement,881,881,12,B1
tests,test_utils.py,'pass' statement,942,942,12,B1
tests,test_utils.py,'pass' statement,93,93,16,B1
tests,test_utils.py,Import,1,1,0,A2
tests,test_utils.py,Import,2,2,0,A2
tests,test_utils.py,Import,3,3,0,A2
tests,test_utils.py,Import,4,4,0,A2
tests,test_utils.py,Import,5,5,0,A2
tests,test_utils.py,Import,10,10,0,A2
tests,test_utils.py,Import,841,841,4,A2
tests,test_utils.py,Import,877,877,4,A2
tests,test_utils.py,Import,938,938,4,A2
tests,test_utils.py,From,6,6,0,A2
tests,test_utils.py,From,7,7,0,A2
tests,test_utils.py,From,8,8,0,A2
tests,test_utils.py,From,12,12,0,A2
tests,test_utils.py,From,13,13,0,A2
tests,test_utils.py,From,14,14,0,A2
tests,test_utils.py,From,15,15,0,A2
tests,test_utils.py,From,16,44,0,A2
tests,test_utils.py,Relative From,46,46,0,B1
tests,test_utils.py,Simple If statements,638,642,4,A1
tests,test_utils.py,Simple If statements,839,840,4,A1
tests,test_utils.py,Simple If statements,854,860,8,A1
tests,test_utils.py,Simple If statements,889,894,8,A1
tests,test_utils.py,Simple If statements,950,956,8,A1
tests,test_utils.py,Simple If statements,855,860,12,A1
tests,test_utils.py,Simple If statements,890,894,12,A1
tests,test_utils.py,Simple If statements,951,956,12,A1
tests,test_utils.py,Simple If statements,859,860,12,A1
tests,test_utils.py,Simple If statements,893,894,12,A1
tests,test_utils.py,Simple If statements,953,956,12,A1
tests,test_utils.py,Simple For Loop,779,780,4,A1
tests,test_utils.py,With,759,761,4,B1
tests,test_utils.py,With,917,918,4,B1
tests,test_utils.py,With,926,928,4,B1
tests,test_utils.py,With,110,111,8,B1
tests,test_utils.py,With,119,120,8,B1
tests,test_utils.py,With,122,124,8,B1
tests,test_utils.py,With,145,147,8,B1
tests,test_utils.py,With,169,170,8,B1
tests,test_utils.py,With,328,329,8,B1
tests,test_utils.py,With,927,928,8,B1
tests,test_utils.py,Function with Simple argument,440,441,0,A1
tests,test_utils.py,Function with Simple argument,459,461,0,A1
tests,test_utils.py,Function with Simple argument,479,480,0,A1
tests,test_utils.py,Function with Simple argument,491,492,0,A1
tests,test_utils.py,Function with Simple argument,531,533,0,A1
tests,test_utils.py,Function with Simple argument,543,544,0,A1
tests,test_utils.py,Function with Simple argument,607,608,0,A1
tests,test_utils.py,Function with Simple argument,622,623,0,A1
tests,test_utils.py,Function with Simple argument,637,642,0,A1
tests,test_utils.py,Function with Simple argument,664,665,0,A1
tests,test_utils.py,Function with Simple argument,681,682,0,A1
tests,test_utils.py,Function with Simple argument,693,694,0,A1
tests,test_utils.py,Function with Simple argument,708,709,0,A1
tests,test_utils.py,Function with Simple argument,727,739,0,A1
tests,test_utils.py,Function with Simple argument,755,761,0,A1
tests,test_utils.py,Function with Simple argument,771,782,0,A1
tests,test_utils.py,Function with Simple argument,793,794,0,A1
tests,test_utils.py,Function with Simple argument,810,816,0,A1
tests,test_utils.py,Function with Simple argument,835,869,0,A1
tests,test_utils.py,Function with Simple argument,873,902,0,A1
tests,test_utils.py,Function with Simple argument,914,920,0,A1
tests,test_utils.py,Function,923,930,0,A1
tests,test_utils.py,Function with Simple argument,934,962,0,A1
tests,test_utils.py,Function with Simple argument,60,63,4,A1
tests,test_utils.py,Function with Simple argument,65,69,4,A1
tests,test_utils.py,Function with Simple argument,72,82,4,A1
tests,test_utils.py,Function with Simple argument,85,95,4,A1
tests,test_utils.py,Function with Simple argument,97,98,4,A1
tests,test_utils.py,Function with Simple argument,107,112,4,A1
tests,test_utils.py,Function with Simple argument,114,124,4,A1
tests,test_utils.py,Function with Simple argument,126,129,4,A1
tests,test_utils.py,Function with Simple argument,131,136,4,A1
tests,test_utils.py,Function with Simple argument,138,142,4,A1
tests,test_utils.py,Function with Simple argument,144,148,4,A1
tests,test_utils.py,Function with Simple argument,150,152,4,A1
tests,test_utils.py,Function with Simple argument,165,166,4,A1
tests,test_utils.py,Function with Simple argument,168,170,4,A1
tests,test_utils.py,Function with Simple argument,184,185,4,A1
tests,test_utils.py,Function with Simple argument,187,188,4,A1
tests,test_utils.py,Function with Simple argument,197,200,4,A1
tests,test_utils.py,Function with Simple argument,212,213,4,A1
tests,test_utils.py,Function with Simple argument,223,224,4,A1
tests,test_utils.py,Function with Simple argument,234,236,4,A1
tests,test_utils.py,Function with Simple argument,248,253,4,A1
tests,test_utils.py,Function with Simple argument,257,258,4,A1
tests,test_utils.py,Function with Simple argument,261,262,4,A1
tests,test_utils.py,Function with Simple argument,266,267,4,A1
tests,test_utils.py,Function with Simple argument,279,280,4,A1
tests,test_utils.py,Function with Simple argument,284,285,4,A1
tests,test_utils.py,Function with Simple argument,287,288,4,A1
tests,test_utils.py,Function with Simple argument,296,297,4,A1
tests,test_utils.py,Function with Simple argument,306,310,4,A1
tests,test_utils.py,Function with Simple argument,323,324,4,A1
tests,test_utils.py,Function with Simple argument,326,337,4,A1
tests,test_utils.py,Function with Simple argument,339,341,4,A1
tests,test_utils.py,Function with Simple argument,345,347,4,A1
tests,test_utils.py,Function with Simple argument,362,365,4,A1
tests,test_utils.py,Function with Simple argument,367,373,4,A1
tests,test_utils.py,Function with Simple argument,390,392,4,A1
tests,test_utils.py,Function with Simple argument,394,395,4,A1
tests,test_utils.py,Function with Simple argument,406,408,4,A1
tests,test_utils.py,Function with Simple argument,850,851,4,A1
tests,test_utils.py,Function with Simple argument,853,860,4,A1
tests,test_utils.py,Function with Simple argument,885,886,4,A1
tests,test_utils.py,Function with Simple argument,888,894,4,A1
tests,test_utils.py,Function with Simple argument,946,947,4,A1
tests,test_utils.py,Function with Simple argument,949,956,4,A1
tests,test_utils.py,Function with Simple argument,844,845,8,A1
tests,test_utils.py,Function with Simple argument,880,881,8,A1
tests,test_utils.py,Function with Simple argument,941,942,8,A1
tests,test_utils.py,Function with Simple argument,76,77,12,A1
tests,test_utils.py,Function with Simple argument,79,80,12,A1
tests,test_utils.py,Function with Simple argument,89,90,12,A1
tests,test_utils.py,Function with Simple argument,92,93,12,A1
tests,test_utils.py,Function with Simple argument,133,134,12,A1
tests,test_utils.py,Return,851,851,8,A1
tests,test_utils.py,Return,886,886,8,A1
tests,test_utils.py,Return,947,947,8,A1
tests,test_utils.py,Return,77,77,16,A1
tests,test_utils.py,Return,858,858,16,A1
tests,test_utils.py,Return,892,892,16,A1
tests,test_utils.py,Return,952,952,16,A1
tests,test_utils.py,Return,860,860,16,A1
tests,test_utils.py,Return,894,894,16,A1
tests,test_utils.py,Return,954,956,16,A1
tests,test_utils.py,Simple Class ,49,152,0,B1
tests,test_utils.py,Simple Class ,155,170,0,B1
tests,test_utils.py,Simple Class ,173,188,0,B1
tests,test_utils.py,Simple Class ,191,253,0,B1
tests,test_utils.py,Simple Class ,256,262,0,B1
tests,test_utils.py,Simple Class ,265,280,0,B1
tests,test_utils.py,Simple Class ,283,288,0,B1
tests,test_utils.py,Simple Class ,291,310,0,B1
tests,test_utils.py,Simple Class ,313,341,0,B1
tests,test_utils.py,Simple Class ,344,373,0,B1
tests,test_utils.py,Simple Class ,376,408,0,B1
tests,test_utils.py,Simple Class ,843,845,4,B1
tests,test_utils.py,Simple Class ,879,881,4,B1
tests,test_utils.py,Simple Class ,940,942,4,B1
tests,test_utils.py,Simple Class ,75,80,8,B1
tests,test_utils.py,Simple Class ,88,93,8,B1
tests,test_utils.py,Simple Class  Using the constructor method --> __init__,132,134,8,B1
tests,conftest.py,Simple List,56,56,16,A1
tests,conftest.py,Simple Tuple,50,50,24,A1
tests,conftest.py,Simple Tuple,56,56,17,A1
tests,conftest.py,Simple Atributte,25,25,1,A2
tests,conftest.py,Simple Atributte,30,30,1,A2
tests,conftest.py,Simple Atributte,35,35,1,A2
tests,conftest.py,Simple Atributte,51,51,4,A2
tests,conftest.py,Simple Atributte,41,41,13,A2
tests,conftest.py,Simple Atributte,42,42,9,A2
tests,conftest.py,Simple Atributte,44,44,18,A2
tests,conftest.py,Simple Atributte,46,46,4,A2
tests,conftest.py,Simple Atributte,48,48,14,A2
tests,conftest.py,Simple Atributte,48,48,41,A2
tests,conftest.py,Simple Atributte,49,49,4,A2
tests,conftest.py,Simple Atributte,51,51,20,A2
tests,conftest.py,Simple Atributte,51,51,40,A2
